trip_id,arrival_time,departure_time,stop_id,stop_sequence,pickup_type,drop_off_type,shape_dist_traveled
2373,19:06:00,19:06:00,49,16,0,0,42.2008
2374,17:18:00,17:18:00,105,1,0,0,0.0000
2374,17:40:00,17:40:00,23,2,0,0,13.1746
2374,17:43:00,17:43:00,112,3,0,0,14.0741
2374,17:49:00,17:49:00,140,4,0,0,16.4722
2374,18:02:00,18:02:00,145,5,0,0,22.7055
2374,18:07:00,18:07:00,104,6,0,0,24.3831
2374,18:11:00,18:11:00,99,7,0,0,25.9688
2374,18:16:00,18:16:00,17,8,0,0,28.3343
2374,18:19:00,18:19:00,48,9,0,0,29.7286
2374,18:23:00,18:23:00,143,10,0,0,31.0831
2374,18:26:00,18:26:00,88,11,0,0,32.6812
2374,18:29:00,18:29:00,76,12,0,0,34.3206
2374,18:33:00,18:33:00,12,13,0,0,36.2028
2374,18:36:00,18:36:00,18,14,0,0,37.3646
2374,18:44:00,18:44:00,45,15,0,0,41.4987
2374,18:49:00,18:49:00,117,16,0,0,43.8850
2374,18:55:00,18:55:00,49,17,0,0,44.8114
2375,18:04:00,18:04:00,63,1,0,0,0.0000
2375,18:20:00,18:20:00,106,2,0,0,7.7884
2375,18:34:00,18:34:00,136,3,0,0,17.8273
2375,18:38:00,18:38:00,145,4,0,0,20.0949
2375,18:43:00,18:43:00,104,5,0,0,21.7725
2375,18:46:00,18:46:00,99,6,0,0,23.3581
2375,18:50:00,18:50:00,17,7,0,0,25.7237
2375,18:53:00,18:53:00,48,8,0,0,27.1180
2375,18:56:00,18:56:00,143,9,0,0,28.4725
2375,18:59:00,18:59:00,88,10,0,0,30.0706
2375,19:02:00,19:02:00,76,11,0,0,31.7100
2375,19:05:00,19:05:00,12,12,0,0,33.5922
2375,19:08:00,19:08:00,18,13,0,0,34.7540
2375,19:15:00,19:15:00,45,14,0,0,38.8881
2375,19:20:00,19:20:00,117,15,0,0,41.2744
2375,19:24:00,19:24:00,49,16,0,0,42.2008
2376,06:55:00,06:55:00,63,1,0,0,0.0000
2376,07:13:00,07:13:00,106,2,0,0,7.7884
2376,07:18:00,07:18:00,37,3,0,0,10.0362
2376,07:21:00,07:21:00,23,4,0,0,10.5640
2376,07:24:00,07:24:00,112,5,0,0,11.4634
2376,07:26:00,07:26:00,61,6,0,0,12.1710
2376,07:29:00,07:29:00,97,7,0,0,13.0991
2376,07:31:00,07:31:00,140,8,0,0,13.8616
2376,07:34:00,07:34:00,81,9,0,0,15.1439
2376,07:38:00,07:38:00,87,10,0,0,16.7527
2376,07:41:00,07:41:00,136,11,0,0,17.8271
2376,07:46:00,07:46:00,145,12,0,0,20.0947
2376,07:50:00,07:50:00,104,13,0,0,21.7723
2376,07:56:00,07:56:00,99,14,0,0,23.3580
2376,08:02:00,08:02:00,17,15,0,0,25.7235
2376,08:05:00,08:05:00,48,16,0,0,27.1178
2376,08:11:00,08:11:00,143,17,0,0,28.4723
2376,08:21:00,08:21:00,88,18,0,0,30.0705
2376,08:24:00,08:24:00,76,19,0,0,31.7098
2376,08:27:00,08:27:00,12,20,0,0,33.5920
2376,08:31:00,08:31:00,18,21,0,0,34.7538
2377,18:08:00,18:08:00,105,1,0,0,0.0000
2377,18:37:00,18:37:00,81,2,0,0,17.7547
2377,18:41:00,18:41:00,87,3,0,0,19.3634
2377,18:45:00,18:45:00,136,4,0,0,20.4379
2377,18:53:00,18:53:00,104,5,0,0,24.3831
2377,18:57:00,18:57:00,99,6,0,0,25.9688
2377,19:02:00,19:02:00,17,7,0,0,28.3343
2377,19:05:00,19:05:00,48,8,0,0,29.7286
2377,19:09:00,19:09:00,143,9,0,0,31.0831
2377,19:12:00,19:12:00,88,10,0,0,32.6812
2377,19:15:00,19:15:00,76,11,0,0,34.3206
2377,19:19:00,19:19:00,12,12,0,0,36.2028
2377,19:22:00,19:22:00,18,13,0,0,37.3646
2377,19:30:00,19:30:00,45,14,0,0,41.4987
2377,19:35:00,19:35:00,117,15,0,0,43.8850
2377,19:41:00,19:41:00,49,16,0,0,44.8114
2378,15:29:00,15:29:00,63,1,0,0,0.0000
2378,15:46:00,15:46:00,106,2,0,0,7.7884
2378,15:51:00,15:51:00,37,3,0,0,10.0362
2378,15:54:00,15:54:00,23,4,0,0,10.5640
2378,15:57:00,15:57:00,112,5,0,0,11.4634
2378,15:59:00,15:59:00,61,6,0,0,12.1710
2378,16:01:00,16:01:00,97,7,0,0,13.0991
2378,16:04:00,16:04:00,140,8,0,0,13.8616
2378,16:07:00,16:07:00,81,9,0,0,15.1439
2378,16:11:00,16:11:00,87,10,0,0,16.7527
2378,16:13:00,16:13:00,136,11,0,0,17.8271
2378,16:18:00,16:18:00,145,12,0,0,20.0947
2378,16:22:00,16:22:00,104,13,0,0,21.7723
2378,16:25:00,16:25:00,99,14,0,0,23.3580
2378,16:29:00,16:29:00,17,15,0,0,25.7235
2378,16:32:00,16:32:00,48,16,0,0,27.1178
2378,16:35:00,16:35:00,143,17,0,0,28.4723
2378,16:38:00,16:38:00,88,18,0,0,30.0705
2378,16:41:00,16:41:00,76,19,0,0,31.7098
2378,16:44:00,16:44:00,12,20,0,0,33.5920
2378,16:48:00,16:48:00,18,21,0,0,34.7538
2379,17:06:00,17:06:00,63,1,0,0,0.0000
2379,17:22:00,17:22:00,106,2,0,0,7.7884
2379,17:35:00,17:35:00,87,3,0,0,16.7527
2379,17:38:00,17:38:00,136,4,0,0,17.8271
2379,17:44:00,17:44:00,145,5,0,0,20.0947
2379,17:48:00,17:48:00,104,6,0,0,21.7723
2379,17:51:00,17:51:00,99,7,0,0,23.3580
2379,17:55:00,17:55:00,17,8,0,0,25.7235
2379,17:58:00,17:58:00,48,9,0,0,27.1178
2379,18:01:00,18:01:00,143,10,0,0,28.4723
2379,18:04:00,18:04:00,88,11,0,0,30.0705
2379,18:07:00,18:07:00,76,12,0,0,31.7098
2379,18:10:00,18:10:00,12,13,0,0,33.5920
2379,18:13:00,18:13:00,18,14,0,0,34.7538
2379,18:19:00,18:19:00,45,15,0,0,38.8879
2379,18:23:00,18:23:00,117,16,0,0,41.2742
2379,18:28:00,18:28:00,49,17,0,0,42.2006
2380,07:54:00,07:54:00,63,1,0,0,0.0000
2380,08:13:00,08:13:00,106,2,0,0,7.7884
2380,08:18:00,08:18:00,37,3,0,0,10.0362
2380,08:20:00,08:20:00,23,4,0,0,10.5640
2380,08:23:00,08:23:00,112,5,0,0,11.4634
2380,08:25:00,08:25:00,61,6,0,0,12.1710
2380,08:27:00,08:27:00,97,7,0,0,13.0991
2380,08:30:00,08:30:00,140,8,0,0,13.8616
2380,08:33:00,08:33:00,81,9,0,0,15.1439
2380,08:37:00,08:37:00,87,10,0,0,16.7527
2380,08:40:00,08:40:00,136,11,0,0,17.8271
2380,08:44:00,08:44:00,145,12,0,0,20.0947
2380,08:49:00,08:49:00,104,13,0,0,21.7723
2380,08:53:00,08:53:00,99,14,0,0,23.3580
2380,08:56:00,08:56:00,17,15,0,0,25.7235
2380,09:00:00,09:00:00,48,16,0,0,27.1178
2380,09:05:00,09:05:00,143,17,0,0,28.4723
2380,09:10:00,09:10:00,88,18,0,0,30.0705
2380,09:13:00,09:13:00,76,19,0,0,31.7098
2380,09:16:00,09:16:00,12,20,0,0,33.5920
2380,09:19:00,09:19:00,18,21,0,0,34.7538
2380,09:25:00,09:25:00,45,22,0,0,38.8879
2380,09:29:00,09:29:00,117,23,0,0,41.2742
2380,09:34:00,09:34:00,49,24,0,0,42.2006
2381,17:18:00,17:18:00,105,1,0,0,0.0000
2381,17:40:00,17:40:00,23,2,0,0,13.1746
2381,17:43:00,17:43:00,112,3,0,0,14.0741
2381,17:49:00,17:49:00,140,4,0,0,16.4722
2381,18:02:00,18:02:00,145,5,0,0,22.7055
2381,18:07:00,18:07:00,104,6,0,0,24.3831
2381,18:11:00,18:11:00,99,7,0,0,25.9688
2381,18:16:00,18:16:00,17,8,0,0,28.3343
2381,18:19:00,18:19:00,48,9,0,0,29.7286
2381,18:23:00,18:23:00,143,10,0,0,31.0831
2381,18:26:00,18:26:00,88,11,0,0,32.6812
2381,18:29:00,18:29:00,76,12,0,0,34.3206
2381,18:33:00,18:33:00,12,13,0,0,36.2028
2381,18:36:00,18:36:00,18,14,0,0,37.3646
2381,18:44:00,18:44:00,45,15,0,0,41.4987
2381,18:49:00,18:49:00,117,16,0,0,43.8850
2381,18:55:00,18:55:00,49,17,0,0,44.8114
2382,08:50:00,08:50:00,63,1,0,0,0.0000
2382,09:08:00,09:08:00,106,2,0,0,7.7884
2382,09:13:00,09:13:00,37,3,0,0,10.0362
2382,09:15:00,09:15:00,23,4,0,0,10.5640
2382,09:18:00,09:18:00,112,5,0,0,11.4634
2382,09:20:00,09:20:00,61,6,0,0,12.1710
2382,09:22:00,09:22:00,97,7,0,0,13.0991
2382,09:24:00,09:24:00,140,8,0,0,13.8616
2382,09:27:00,09:27:00,81,9,0,0,15.1439
2382,09:30:00,09:30:00,87,10,0,0,16.7527
2382,09:33:00,09:33:00,136,11,0,0,17.8271
2382,09:38:00,09:38:00,145,12,0,0,20.0947
2382,09:42:00,09:42:00,104,13,0,0,21.7723
2382,09:45:00,09:45:00,99,14,0,0,23.3580
2382,09:49:00,09:49:00,17,15,0,0,25.7235
2382,09:52:00,09:52:00,48,16,0,0,27.1178
2382,09:55:00,09:55:00,143,17,0,0,28.4723
2382,09:58:00,09:58:00,88,18,0,0,30.0705
2382,10:01:00,10:01:00,76,19,0,0,31.7098
2382,10:04:00,10:04:00,12,20,0,0,33.5920
2382,10:08:00,10:08:00,18,21,0,0,34.7538
2382,10:14:00,10:14:00,45,22,0,0,38.8879
2382,10:18:00,10:18:00,117,23,0,0,41.2742
2382,10:23:00,10:23:00,49,24,0,0,42.2006
2383,06:55:00,06:55:00,63,1,0,0,0.0000
2383,07:13:00,07:13:00,106,2,0,0,7.7884
2383,07:18:00,07:18:00,37,3,0,0,10.0362
2383,07:21:00,07:21:00,23,4,0,0,10.5640
2383,07:24:00,07:24:00,112,5,0,0,11.4634
2383,07:26:00,07:26:00,61,6,0,0,12.1710
2383,07:29:00,07:29:00,97,7,0,0,13.0991
2383,07:31:00,07:31:00,140,8,0,0,13.8616
2383,07:34:00,07:34:00,81,9,0,0,15.1439
2383,07:38:00,07:38:00,87,10,0,0,16.7527
2383,07:41:00,07:41:00,136,11,0,0,17.8271
2383,07:46:00,07:46:00,145,12,0,0,20.0947
2383,07:50:00,07:50:00,104,13,0,0,21.7723
2383,07:56:00,07:56:00,99,14,0,0,23.3580
2383,08:02:00,08:02:00,17,15,0,0,25.7235
2383,08:05:00,08:05:00,48,16,0,0,27.1178
2383,08:11:00,08:11:00,143,17,0,0,28.4723
2383,08:21:00,08:21:00,88,18,0,0,30.0705
2383,08:24:00,08:24:00,76,19,0,0,31.7098
2383,08:27:00,08:27:00,12,20,0,0,33.5920
2383,08:31:00,08:31:00,18,21,0,0,34.7538
2384,09:36:00,09:36:00,63,1,0,0,0.0000
2384,09:54:00,09:54:00,106,2,0,0,7.7884
2384,09:59:00,09:59:00,37,3,0,0,10.0362
2384,10:01:00,10:01:00,23,4,0,0,10.5640
2384,10:04:00,10:04:00,112,5,0,0,11.4634
2384,10:06:00,10:06:00,61,6,0,0,12.1710
2384,10:08:00,10:08:00,97,7,0,0,13.0991
2384,10:11:00,10:11:00,140,8,0,0,13.8616
2384,10:14:00,10:14:00,81,9,0,0,15.1439
2384,10:17:00,10:17:00,87,10,0,0,16.7527
2384,10:20:00,10:20:00,136,11,0,0,17.8271
2384,10:25:00,10:25:00,145,12,0,0,20.0947
2384,10:29:00,10:29:00,104,13,0,0,21.7723
2384,10:32:00,10:32:00,99,14,0,0,23.3580
2384,10:37:00,10:37:00,17,15,0,0,25.7235
2384,10:40:00,10:40:00,48,16,0,0,27.1178
2384,10:43:00,10:43:00,143,17,0,0,28.4723
2384,10:46:00,10:46:00,88,18,0,0,30.0705
2384,10:49:00,10:49:00,76,19,0,0,31.7098
2384,10:52:00,10:52:00,12,20,0,0,33.5920
2384,10:55:00,10:55:00,18,21,0,0,34.7538
2384,11:01:00,11:01:00,45,22,0,0,38.8879
2384,11:05:00,11:05:00,117,23,0,0,41.2742
2384,11:10:00,11:10:00,49,24,0,0,42.2006
2385,15:29:00,15:29:00,63,1,0,0,0.0000
2385,15:46:00,15:46:00,106,2,0,0,7.7884
2385,15:51:00,15:51:00,37,3,0,0,10.0362
2385,15:54:00,15:54:00,23,4,0,0,10.5640
2385,15:57:00,15:57:00,112,5,0,0,11.4634
2385,15:59:00,15:59:00,61,6,0,0,12.1710
2385,16:01:00,16:01:00,97,7,0,0,13.0991
2385,16:04:00,16:04:00,140,8,0,0,13.8616
2385,16:07:00,16:07:00,81,9,0,0,15.1439
2385,16:11:00,16:11:00,87,10,0,0,16.7527
2385,16:13:00,16:13:00,136,11,0,0,17.8271
2385,16:18:00,16:18:00,145,12,0,0,20.0947
2385,16:22:00,16:22:00,104,13,0,0,21.7723
2385,16:25:00,16:25:00,99,14,0,0,23.3580
2385,16:29:00,16:29:00,17,15,0,0,25.7235
2385,16:32:00,16:32:00,48,16,0,0,27.1178
2385,16:35:00,16:35:00,143,17,0,0,28.4723
2385,16:38:00,16:38:00,88,18,0,0,30.0705
2385,16:41:00,16:41:00,76,19,0,0,31.7098
2385,16:44:00,16:44:00,12,20,0,0,33.5920
2385,16:48:00,16:48:00,18,21,0,0,34.7538
2386,10:36:00,10:36:00,63,1,0,0,0.0000
2386,10:54:00,10:54:00,106,2,0,0,7.7884
2386,10:59:00,10:59:00,37,3,0,0,10.0362
2386,11:01:00,11:01:00,23,4,0,0,10.5640
2386,11:04:00,11:04:00,112,5,0,0,11.4634
2386,11:06:00,11:06:00,61,6,0,0,12.1710
2386,11:08:00,11:08:00,97,7,0,0,13.0991
2386,11:10:00,11:10:00,140,8,0,0,13.8616
2386,11:13:00,11:13:00,81,9,0,0,15.1439
2386,11:17:00,11:17:00,87,10,0,0,16.7527
2386,11:19:00,11:19:00,136,11,0,0,17.8271
2386,11:24:00,11:24:00,145,12,0,0,20.0947
2386,11:29:00,11:29:00,104,13,0,0,21.7723
2386,11:32:00,11:32:00,99,14,0,0,23.3580
2386,11:35:00,11:35:00,17,15,0,0,25.7235
2386,11:38:00,11:38:00,48,16,0,0,27.1178
2386,11:41:00,11:41:00,143,17,0,0,28.4723
2386,11:44:00,11:44:00,88,18,0,0,30.0705
2386,11:47:00,11:47:00,76,19,0,0,31.7098
2386,11:50:00,11:50:00,12,20,0,0,33.5920
2386,11:53:00,11:53:00,18,21,0,0,34.7538
2386,11:59:00,11:59:00,45,22,0,0,38.8879
2386,12:08:00,12:08:00,117,23,0,0,41.2742
2386,12:15:00,12:15:00,49,24,0,0,42.2006
2387,07:54:00,07:54:00,63,1,0,0,0.0000
2387,08:13:00,08:13:00,106,2,0,0,7.7884
2387,08:18:00,08:18:00,37,3,0,0,10.0362
2387,08:20:00,08:20:00,23,4,0,0,10.5640
2387,08:23:00,08:23:00,112,5,0,0,11.4634
2387,08:25:00,08:25:00,61,6,0,0,12.1710
2387,08:27:00,08:27:00,97,7,0,0,13.0991
2387,08:30:00,08:30:00,140,8,0,0,13.8616
2387,08:33:00,08:33:00,81,9,0,0,15.1439
2387,08:37:00,08:37:00,87,10,0,0,16.7527
2387,08:40:00,08:40:00,136,11,0,0,17.8271
2387,08:44:00,08:44:00,145,12,0,0,20.0947
2387,08:49:00,08:49:00,104,13,0,0,21.7723
2387,08:53:00,08:53:00,99,14,0,0,23.3580
2387,08:56:00,08:56:00,17,15,0,0,25.7235
2387,09:00:00,09:00:00,48,16,0,0,27.1178
2387,09:05:00,09:05:00,143,17,0,0,28.4723
2387,09:10:00,09:10:00,88,18,0,0,30.0705
2387,09:13:00,09:13:00,76,19,0,0,31.7098
2387,09:16:00,09:16:00,12,20,0,0,33.5920
2387,09:19:00,09:19:00,18,21,0,0,34.7538
2387,09:25:00,09:25:00,45,22,0,0,38.8879
2387,09:29:00,09:29:00,117,23,0,0,41.2742
2387,09:34:00,09:34:00,49,24,0,0,42.2006
2388,11:36:00,11:36:00,63,1,0,0,0.0000
2388,11:54:00,11:54:00,106,2,0,0,7.7884
2388,11:59:00,11:59:00,37,3,0,0,10.0362
2388,12:01:00,12:01:00,23,4,0,0,10.5640
2388,12:04:00,12:04:00,112,5,0,0,11.4634
2388,12:06:00,12:06:00,61,6,0,0,12.1710
2388,12:08:00,12:08:00,97,7,0,0,13.0991
2388,12:10:00,12:10:00,140,8,0,0,13.8616
2388,12:13:00,12:13:00,81,9,0,0,15.1439
2388,12:17:00,12:17:00,87,10,0,0,16.7527
2388,12:19:00,12:19:00,136,11,0,0,17.8271
2388,12:24:00,12:24:00,145,12,0,0,20.0947
2388,12:29:00,12:29:00,104,13,0,0,21.7723
2388,12:32:00,12:32:00,99,14,0,0,23.3580
2388,12:37:00,12:37:00,17,15,0,0,25.7235
2388,12:40:00,12:40:00,48,16,0,0,27.1178
2388,12:43:00,12:43:00,143,17,0,0,28.4723
2388,12:46:00,12:46:00,88,18,0,0,30.0705
2388,12:49:00,12:49:00,76,19,0,0,31.7098
2388,12:52:00,12:52:00,12,20,0,0,33.5920
2388,12:55:00,12:55:00,18,21,0,0,34.7538
2388,13:01:00,13:01:00,45,22,0,0,38.8879
2388,13:08:00,13:08:00,117,23,0,0,41.2742
2388,13:15:00,13:15:00,49,24,0,0,42.2006
2389,08:50:00,08:50:00,63,1,0,0,0.0000
2389,09:08:00,09:08:00,106,2,0,0,7.7884
2389,09:13:00,09:13:00,37,3,0,0,10.0362
2389,09:15:00,09:15:00,23,4,0,0,10.5640
2389,09:18:00,09:18:00,112,5,0,0,11.4634
2389,09:20:00,09:20:00,61,6,0,0,12.1710
2389,09:22:00,09:22:00,97,7,0,0,13.0991
2389,09:24:00,09:24:00,140,8,0,0,13.8616
2389,09:27:00,09:27:00,81,9,0,0,15.1439
2389,09:30:00,09:30:00,87,10,0,0,16.7527
2389,09:33:00,09:33:00,136,11,0,0,17.8271
2389,09:38:00,09:38:00,145,12,0,0,20.0947
2389,09:42:00,09:42:00,104,13,0,0,21.7723
2389,09:45:00,09:45:00,99,14,0,0,23.3580
2389,09:49:00,09:49:00,17,15,0,0,25.7235
2389,09:52:00,09:52:00,48,16,0,0,27.1178
2389,09:55:00,09:55:00,143,17,0,0,28.4723
2389,09:58:00,09:58:00,88,18,0,0,30.0705
2389,10:01:00,10:01:00,76,19,0,0,31.7098
2389,10:04:00,10:04:00,12,20,0,0,33.5920
2389,10:08:00,10:08:00,18,21,0,0,34.7538
2389,10:14:00,10:14:00,45,22,0,0,38.8879
2389,10:18:00,10:18:00,117,23,0,0,41.2742
2389,10:23:00,10:23:00,49,24,0,0,42.2006
2390,12:36:00,12:36:00,63,1,0,0,0.0000
2390,12:54:00,12:54:00,106,2,0,0,7.7884
2390,12:59:00,12:59:00,37,3,0,0,10.0362
2390,13:01:00,13:01:00,23,4,0,0,10.5640
2390,13:04:00,13:04:00,112,5,0,0,11.4634
2390,13:06:00,13:06:00,61,6,0,0,12.1710
2390,13:08:00,13:08:00,97,7,0,0,13.0991
2390,13:11:00,13:11:00,140,8,0,0,13.8616
2390,13:14:00,13:14:00,81,9,0,0,15.1439
2390,13:17:00,13:17:00,87,10,0,0,16.7527
2390,13:20:00,13:20:00,136,11,0,0,17.8271
2390,13:25:00,13:25:00,145,12,0,0,20.0947
2390,13:30:00,13:30:00,104,13,0,0,21.7723
2390,13:33:00,13:33:00,99,14,0,0,23.3580
2390,13:38:00,13:38:00,17,15,0,0,25.7235
2390,13:41:00,13:41:00,48,16,0,0,27.1178
2390,13:44:00,13:44:00,143,17,0,0,28.4723
2390,13:47:00,13:47:00,88,18,0,0,30.0705
2390,13:50:00,13:50:00,76,19,0,0,31.7098
2390,13:53:00,13:53:00,12,20,0,0,33.5920
2390,13:56:00,13:56:00,18,21,0,0,34.7538
2390,14:02:00,14:02:00,45,22,0,0,38.8879
2390,14:09:00,14:09:00,117,23,0,0,41.2742
2390,14:16:00,14:16:00,49,24,0,0,42.2006
2391,09:36:00,09:36:00,63,1,0,0,0.0000
2391,09:54:00,09:54:00,106,2,0,0,7.7884
2391,09:59:00,09:59:00,37,3,0,0,10.0362
2391,10:01:00,10:01:00,23,4,0,0,10.5640
2391,10:04:00,10:04:00,112,5,0,0,11.4634
2391,10:06:00,10:06:00,61,6,0,0,12.1710
2391,10:08:00,10:08:00,97,7,0,0,13.0991
2391,10:11:00,10:11:00,140,8,0,0,13.8616
2391,10:14:00,10:14:00,81,9,0,0,15.1439
2391,10:17:00,10:17:00,87,10,0,0,16.7527
2391,10:20:00,10:20:00,136,11,0,0,17.8271
2391,10:25:00,10:25:00,145,12,0,0,20.0947
2391,10:29:00,10:29:00,104,13,0,0,21.7723
2391,10:32:00,10:32:00,99,14,0,0,23.3580
2391,10:37:00,10:37:00,17,15,0,0,25.7235
2391,10:40:00,10:40:00,48,16,0,0,27.1178
2391,10:43:00,10:43:00,143,17,0,0,28.4723
2391,10:46:00,10:46:00,88,18,0,0,30.0705
2391,10:49:00,10:49:00,76,19,0,0,31.7098
2391,10:52:00,10:52:00,12,20,0,0,33.5920
2391,10:55:00,10:55:00,18,21,0,0,34.7538
2391,11:01:00,11:01:00,45,22,0,0,38.8879
2391,11:05:00,11:05:00,117,23,0,0,41.2742
2391,11:10:00,11:10:00,49,24,0,0,42.2006
2392,13:36:00,13:36:00,63,1,0,0,0.0000
2392,13:54:00,13:54:00,106,2,0,0,7.7884
2392,13:59:00,13:59:00,37,3,0,0,10.0362
2392,14:01:00,14:01:00,23,4,0,0,10.5640
2392,14:04:00,14:04:00,112,5,0,0,11.4634
2392,14:06:00,14:06:00,61,6,0,0,12.1710
2392,14:08:00,14:08:00,97,7,0,0,13.0991
2392,14:11:00,14:11:00,140,8,0,0,13.8616
2392,14:14:00,14:14:00,81,9,0,0,15.1439
2392,14:17:00,14:17:00,87,10,0,0,16.7527
2392,14:20:00,14:20:00,136,11,0,0,17.8271
2392,14:25:00,14:25:00,145,12,0,0,20.0947
2392,14:29:00,14:29:00,104,13,0,0,21.7723
2392,14:32:00,14:32:00,99,14,0,0,23.3580
2392,14:37:00,14:37:00,17,15,0,0,25.7235
2392,14:41:00,14:41:00,48,16,0,0,27.1178
2392,14:44:00,14:44:00,143,17,0,0,28.4723
2392,14:48:00,14:48:00,88,18,0,0,30.0705
2392,14:51:00,14:51:00,76,19,0,0,31.7098
2392,14:55:00,14:55:00,12,20,0,0,33.5920
2392,14:58:00,14:58:00,18,21,0,0,34.7538
2392,15:05:00,15:05:00,45,22,0,0,38.8879
2392,15:12:00,15:12:00,117,23,0,0,41.2742
2392,15:19:00,15:19:00,49,24,0,0,42.2006
2393,10:36:00,10:36:00,63,1,0,0,0.0000
2393,10:54:00,10:54:00,106,2,0,0,7.7884
2393,10:59:00,10:59:00,37,3,0,0,10.0362
2393,11:01:00,11:01:00,23,4,0,0,10.5640
2393,11:04:00,11:04:00,112,5,0,0,11.4634
2393,11:06:00,11:06:00,61,6,0,0,12.1710
2393,11:08:00,11:08:00,97,7,0,0,13.0991
2393,11:10:00,11:10:00,140,8,0,0,13.8616
2393,11:13:00,11:13:00,81,9,0,0,15.1439
2393,11:17:00,11:17:00,87,10,0,0,16.7527
2393,11:19:00,11:19:00,136,11,0,0,17.8271
2393,11:24:00,11:24:00,145,12,0,0,20.0947
2393,11:29:00,11:29:00,104,13,0,0,21.7723
2393,11:32:00,11:32:00,99,14,0,0,23.3580
2393,11:35:00,11:35:00,17,15,0,0,25.7235
2393,11:38:00,11:38:00,48,16,0,0,27.1178
2393,11:41:00,11:41:00,143,17,0,0,28.4723
2393,11:44:00,11:44:00,88,18,0,0,30.0705
2393,11:47:00,11:47:00,76,19,0,0,31.7098
2393,11:50:00,11:50:00,12,20,0,0,33.5920
2393,11:53:00,11:53:00,18,21,0,0,34.7538
2393,11:59:00,11:59:00,45,22,0,0,38.8879
2393,12:08:00,12:08:00,117,23,0,0,41.2742
2393,12:15:00,12:15:00,49,24,0,0,42.2006
2394,14:41:00,14:41:00,63,1,0,0,0.0000
2394,14:59:00,14:59:00,106,2,0,0,7.7884
2394,15:04:00,15:04:00,37,3,0,0,10.0362
2394,15:06:00,15:06:00,23,4,0,0,10.5640
2394,15:09:00,15:09:00,112,5,0,0,11.4634
2394,15:11:00,15:11:00,61,6,0,0,12.1710
2394,15:14:00,15:14:00,97,7,0,0,13.0991
2394,15:16:00,15:16:00,140,8,0,0,13.8616
2394,15:19:00,15:19:00,81,9,0,0,15.1439
2394,15:23:00,15:23:00,87,10,0,0,16.7527
2394,15:26:00,15:26:00,136,11,0,0,17.8271
2394,15:31:00,15:31:00,145,12,0,0,20.0947
2394,15:35:00,15:35:00,104,13,0,0,21.7723
2394,15:38:00,15:38:00,99,14,0,0,23.3580
2394,15:42:00,15:42:00,17,15,0,0,25.7235
2394,15:45:00,15:45:00,48,16,0,0,27.1178
2394,15:48:00,15:48:00,143,17,0,0,28.4723
2394,15:51:00,15:51:00,88,18,0,0,30.0705
2394,15:54:00,15:54:00,76,19,0,0,31.7098
2394,15:57:00,15:57:00,12,20,0,0,33.5920
2394,16:00:00,16:00:00,18,21,0,0,34.7538
2394,16:06:00,16:06:00,45,22,0,0,38.8879
2394,16:10:00,16:10:00,117,23,0,0,41.2742
2394,16:15:00,16:15:00,49,24,0,0,42.2006
2395,11:36:00,11:36:00,63,1,0,0,0.0000
2395,11:54:00,11:54:00,106,2,0,0,7.7884
2395,11:59:00,11:59:00,37,3,0,0,10.0362
2395,12:01:00,12:01:00,23,4,0,0,10.5640
2395,12:04:00,12:04:00,112,5,0,0,11.4634
2395,12:06:00,12:06:00,61,6,0,0,12.1710
2395,12:08:00,12:08:00,97,7,0,0,13.0991
2395,12:10:00,12:10:00,140,8,0,0,13.8616
2395,12:13:00,12:13:00,81,9,0,0,15.1439
2395,12:17:00,12:17:00,87,10,0,0,16.7527
2395,12:19:00,12:19:00,136,11,0,0,17.8271
2395,12:24:00,12:24:00,145,12,0,0,20.0947
2395,12:29:00,12:29:00,104,13,0,0,21.7723
2395,12:32:00,12:32:00,99,14,0,0,23.3580
2395,12:37:00,12:37:00,17,15,0,0,25.7235
2395,12:40:00,12:40:00,48,16,0,0,27.1178
2395,12:43:00,12:43:00,143,17,0,0,28.4723
2395,12:46:00,12:46:00,88,18,0,0,30.0705
2395,12:49:00,12:49:00,76,19,0,0,31.7098
2395,12:52:00,12:52:00,12,20,0,0,33.5920
2395,12:55:00,12:55:00,18,21,0,0,34.7538
2395,13:01:00,13:01:00,45,22,0,0,38.8879
2395,13:08:00,13:08:00,117,23,0,0,41.2742
2395,13:15:00,13:15:00,49,24,0,0,42.2006
2396,20:42:00,20:42:00,63,1,0,0,0.0000
2396,21:00:00,21:00:00,106,2,0,0,7.7884
2396,21:05:00,21:05:00,37,3,0,0,10.0362
2396,21:07:00,21:07:00,23,4,0,0,10.5640
2396,21:10:00,21:10:00,112,5,0,0,11.4634
2396,21:12:00,21:12:00,61,6,0,0,12.1710
2396,21:14:00,21:14:00,97,7,0,0,13.0991
2396,21:16:00,21:16:00,140,8,0,0,13.8616
2396,21:19:00,21:19:00,81,9,0,0,15.1439
2396,21:23:00,21:23:00,87,10,0,0,16.7527
2396,21:26:00,21:26:00,136,11,0,0,17.8271
2396,21:31:00,21:31:00,145,12,0,0,20.0947
2396,21:36:00,21:36:00,104,13,0,0,21.7723
2396,21:39:00,21:39:00,99,14,0,0,23.3580
2396,21:43:00,21:43:00,17,15,0,0,25.7235
2396,21:47:00,21:47:00,48,16,0,0,27.1178
2396,21:51:00,21:51:00,143,17,0,0,28.4723
2396,21:56:00,21:56:00,88,18,0,0,30.0705
